"Feature","Value"
"FLAIR_wavelet-LHL_glrlm_RunEntropy",3.339188796
"FLAIR_wavelet-LHL_glrlm_RunLengthNonUniformity",2328.556618
"FLAIR_wavelet-LHL_glrlm_RunLengthNonUniformityNormalized",0.26650996
"FLAIR_wavelet-LHL_glrlm_RunPercentage",0.426355358
"FLAIR_wavelet-LHL_glrlm_RunVariance",5.428231728
"FLAIR_wavelet-LHL_glrlm_ShortRunEmphasis",0.470683091
"FLAIR_wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis",1.181982843
"FLAIR_wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis",0.292858153
"FLAIR_wavelet-LHL_glszm_LargeAreaEmphasis",4596473.105
"FLAIR_wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis",11277344.74
"FLAIR_wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis",2926255.197
"FLAIR_wavelet-LHL_glszm_SizeZoneNonUniformity",5.842105263
"FLAIR_wavelet-LHL_glszm_ZoneVariance",4349411.787
"FLAIR_wavelet-LHL_ngtdm_Busyness",3559.976861
"FLAIR_wavelet-LHL_ngtdm_Coarseness",0.000289926
"FLAIR_wavelet-LHL_ngtdm_Complexity",0.36522148
"FLAIR_wavelet-LHL_ngtdm_Contrast",0.091298776
"FLAIR_wavelet-LHL_ngtdm_Strength",0.000289916
"FLAIR_wavelet-LHH_firstorder_10Percentile",-0.005387576
"FLAIR_wavelet-LHH_firstorder_90Percentile",0.005516058
"FLAIR_wavelet-LHH_firstorder_Energy",2.39731884
"FLAIR_wavelet-LHH_firstorder_InterquartileRange",0.004285678
"FLAIR_wavelet-LHH_firstorder_Kurtosis",20.95425318
"FLAIR_wavelet-LHH_firstorder_Maximum",0.113872494
"FLAIR_wavelet-LHH_firstorder_MeanAbsoluteDeviation",0.005372879
"FLAIR_wavelet-LHH_firstorder_Mean",0.000199666
"FLAIR_wavelet-LHH_firstorder_Median",1.99e-05
"FLAIR_wavelet-LHH_firstorder_Minimum",-0.101043667
"FLAIR_wavelet-LHH_firstorder_Range",0.214916161
"FLAIR_wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation",0.001883214
"FLAIR_wavelet-LHH_firstorder_RootMeanSquared",0.011266004
"FLAIR_wavelet-LHH_firstorder_Skewness",0.421566597
"FLAIR_wavelet-LHH_firstorder_TotalEnergy",2.39731884
"FLAIR_wavelet-LHH_firstorder_Variance",0.000126883
"FLAIR_wavelet-LHH_glcm_Autocorrelation",2.270499695
"FLAIR_wavelet-LHH_glcm_ClusterProminence",0.523409183
"FLAIR_wavelet-LHH_glcm_ClusterShade",-0.003261627
"FLAIR_wavelet-LHH_glcm_ClusterTendency",0.523405834
"FLAIR_wavelet-LHH_glcm_Contrast",0.476558913
"FLAIR_wavelet-LHH_glcm_Correlation",0.046848038
"FLAIR_wavelet-LHH_glcm_DifferenceAverage",0.476558913
"FLAIR_wavelet-LHH_glcm_DifferenceEntropy",0.981603002
"FLAIR_wavelet-LHH_glcm_DifferenceVariance",0.243779037
"FLAIR_wavelet-LHH_glcm_JointEnergy",0.256238589
"FLAIR_wavelet-LHH_glcm_JointEntropy",1.981552952
"FLAIR_wavelet-LHH_glcm_Imc1",-0.018396521
"FLAIR_wavelet-LHH_glcm_Imc2",0.133544083
"FLAIR_wavelet-LHH_glcm_Idm",0.761720544
"FLAIR_wavelet-LHH_glcm_Idmn",0.904688217
"FLAIR_wavelet-LHH_glcm_Id",0.761720544
"FLAIR_wavelet-LHH_glcm_Idn",0.841147029
"FLAIR_wavelet-LHH_glcm_InverseVariance",0.476558913
"FLAIR_wavelet-LHH_glcm_MaximumProbability",0.280344254
"FLAIR_wavelet-LHH_glcm_SumEntropy",1.50499404
"FLAIR_wavelet-LHH_gldm_DependenceEntropy",4.868261473
"FLAIR_wavelet-LHH_gldm_DependenceNonUniformity",1593.249471
"FLAIR_wavelet-LHH_gldm_DependenceNonUniformityNormalized",0.084352471
"FLAIR_wavelet-LHH_gldm_DependenceVariance",12.93984747
"FLAIR_wavelet-LHH_gldm_GrayLevelNonUniformity",9444.308767
"FLAIR_wavelet-LHH_gldm_LargeDependenceEmphasis",190.4805167
"FLAIR_wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis",480.3931597
"FLAIR_wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis",118.002356
"FLAIR_wavelet-LHH_glrlm_GrayLevelNonUniformity",4967.403697
"FLAIR_wavelet-LHH_glrlm_HighGrayLevelRunEmphasis",2.501449588
"FLAIR_wavelet-LHH_glrlm_LongRunEmphasis",5.812267278
"FLAIR_wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis",14.62662525
"FLAIR_wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis",3.608677786
"FLAIR_wavelet-LHH_glrlm_LowGrayLevelRunEmphasis",0.624637603
"FLAIR_wavelet-LHH_glrlm_RunEntropy",2.901311871
"FLAIR_wavelet-LHH_glrlm_RunLengthNonUniformity",3619.957372
"FLAIR_wavelet-LHH_glrlm_RunLengthNonUniformityNormalized",0.356358689
"FLAIR_wavelet-LHH_glrlm_RunPercentage",0.525983123
"FLAIR_wavelet-LHH_glrlm_RunVariance",1.832522832
"FLAIR_wavelet-LHH_glrlm_ShortRunEmphasis",0.594483295
"FLAIR_wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis",1.484033514
"FLAIR_wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis",0.37209574
"FLAIR_wavelet-LHH_ngtdm_Busyness",4425.077564
"FLAIR_wavelet-LHH_ngtdm_Coarseness",0.000222174
"FLAIR_wavelet-LHH_ngtdm_Complexity",0.476597229
"FLAIR_wavelet-LHH_ngtdm_Contrast",0.119146124
"FLAIR_wavelet-LHH_ngtdm_Strength",0.000222172
"FLAIR_wavelet-HLL_firstorder_10Percentile",-0.254565161
"FLAIR_wavelet-HLL_firstorder_90Percentile",0.239226095
"FLAIR_wavelet-HLL_firstorder_Energy",1232.745072
"FLAIR_wavelet-HLL_firstorder_Entropy",0.999917494
"FLAIR_wavelet-HLL_firstorder_InterquartileRange",0.191879747
"FLAIR_wavelet-HLL_firstorder_Kurtosis",9.286902646
"FLAIR_wavelet-HLL_firstorder_Maximum",1.807924886
"FLAIR_wavelet-HLL_firstorder_MeanAbsoluteDeviation",0.162556041
"FLAIR_wavelet-HLL_firstorder_Mean",-0.00439523
"FLAIR_wavelet-HLL_firstorder_Median",-0.001390582
"FLAIR_wavelet-HLL_firstorder_Minimum",-1.491445963
"FLAIR_wavelet-HLL_firstorder_Range",3.299370849
"FLAIR_wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation",0.085071164
"FLAIR_wavelet-HLL_firstorder_RootMeanSquared",0.255472202
"FLAIR_wavelet-HLL_firstorder_Skewness",0.214462621
"FLAIR_wavelet-HLL_firstorder_TotalEnergy",1232.745072
"FLAIR_wavelet-HLL_firstorder_Uniformity",0.500057187
"FLAIR_wavelet-HLL_firstorder_Variance",0.065246728
"FLAIR_wavelet-HLL_glcm_Autocorrelation",2.292097974
"FLAIR_wavelet-HLL_glcm_JointAverage",1.49047034
"FLAIR_wavelet-HLL_glcm_ClusterProminence",0.641278141
"FLAIR_wavelet-HLL_glcm_ClusterShade",0.017089074
"FLAIR_wavelet-HLL_glcm_ClusterTendency",0.641002508
"FLAIR_wavelet-HLL_glcm_Contrast",0.358626091
"FLAIR_wavelet-HLL_glcm_Correlation",0.282468327
"FLAIR_wavelet-HLL_glcm_DifferenceAverage",0.358626091
"FLAIR_wavelet-HLL_glcm_DifferenceEntropy",0.890521175
"FLAIR_wavelet-HLL_glcm_DifferenceVariance",0.21582367
"FLAIR_wavelet-HLL_glcm_JointEnergy",0.284362031
"FLAIR_wavelet-HLL_glcm_JointEntropy",1.890081054
"FLAIR_wavelet-HLL_glcm_Imc1",-0.109406695
"FLAIR_wavelet-HLL_glcm_Imc2",0.312821154
"FLAIR_wavelet-HLL_glcm_Idm",0.820686954
"FLAIR_wavelet-HLL_glcm_Idmn",0.928274782
"FLAIR_wavelet-HLL_glcm_Id",0.820686954
"FLAIR_wavelet-HLL_glcm_Idn",0.88045797
"FLAIR_wavelet-HLL_glcm_InverseVariance",0.358626091
"FLAIR_wavelet-HLL_glcm_MaximumProbability",0.330216615
"FLAIR_wavelet-HLL_glcm_SumEntropy",1.531454962
"FLAIR_wavelet-HLL_glcm_SumSquares",0.24990715
"FLAIR_wavelet-HLL_gldm_DependenceNonUniformity",1140.24047
"FLAIR_wavelet-HLL_gldm_DependenceNonUniformityNormalized",0.060368513
"FLAIR_wavelet-HLL_gldm_DependenceVariance",25.02454537
"FLAIR_wavelet-HLL_gldm_GrayLevelNonUniformity",9445.080157
"FLAIR_wavelet-HLL_gldm_GrayLevelVariance",0.249971406
"FLAIR_wavelet-HLL_gldm_HighGrayLevelEmphasis",2.483958069
"FLAIR_wavelet-HLL_gldm_LargeDependenceEmphasis",284.7516942
"FLAIR_wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis",692.4122723
"FLAIR_wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis",182.8365497
"FLAIR_wavelet-HLL_gldm_LowGrayLevelEmphasis",0.629010483
"FLAIR_wavelet-HLL_glrlm_GrayLevelNonUniformity",3954.493448
"FLAIR_wavelet-HLL_glrlm_LongRunEmphasis",14.30502846
"FLAIR_wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis",35.19288898
"FLAIR_wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis",9.083063329
"FLAIR_wavelet-HLL_glrlm_RunEntropy",3.368715925
"FLAIR_wavelet-HLL_glrlm_RunLengthNonUniformity",2253.126234
"FLAIR_wavelet-HLL_glrlm_RunLengthNonUniformityNormalized",0.264146675
"FLAIR_wavelet-HLL_glrlm_RunPercentage",0.418613365
"FLAIR_wavelet-HLL_glrlm_RunVariance",5.480537948
"FLAIR_wavelet-HLL_glrlm_ShortRunEmphasis",0.467635209
"FLAIR_wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis",1.204844799
"FLAIR_wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis",0.283332812
"FLAIR_wavelet-HLL_glszm_LargeAreaEmphasis",9832562.556
"FLAIR_wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis",24260017.72
"FLAIR_wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis",6225698.764
"FLAIR_wavelet-HLL_glszm_SizeZoneNonUniformity",2.666666667
"FLAIR_wavelet-HLL_glszm_ZoneVariance",8731462.111
"FLAIR_wavelet-HLL_ngtdm_Busyness",3471.039055
"FLAIR_wavelet-HLL_ngtdm_Coarseness",0.000297648
"FLAIR_wavelet-HLL_ngtdm_Complexity",0.355747005
"FLAIR_wavelet-HLL_ngtdm_Contrast",0.088933452
"FLAIR_wavelet-HLL_ngtdm_Strength",0.000297625
"FLAIR_wavelet-HLH_firstorder_10Percentile",-0.005008382
"FLAIR_wavelet-HLH_firstorder_90Percentile",0.005131681
"FLAIR_wavelet-HLH_firstorder_Energy",2.913451828
"FLAIR_wavelet-HLH_firstorder_InterquartileRange",0.004227584
"FLAIR_wavelet-HLH_firstorder_Kurtosis",48.20461131
"FLAIR_wavelet-HLH_firstorder_Maximum",0.168029532
"FLAIR_wavelet-HLH_firstorder_MeanAbsoluteDeviation",0.005263552
"FLAIR_wavelet-HLH_firstorder_Median",-3.31e-05
"FLAIR_wavelet-HLH_firstorder_Minimum",-0.196243664
"FLAIR_wavelet-HLH_firstorder_Range",0.364273196
"FLAIR_wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation",0.001815309
"FLAIR_wavelet-HLH_firstorder_RootMeanSquared",0.012419695
"FLAIR_wavelet-HLH_firstorder_TotalEnergy",2.913451828
"FLAIR_wavelet-HLH_firstorder_Variance",0.000154243
"FLAIR_wavelet-HLH_glcm_Autocorrelation",2.254955483
"FLAIR_wavelet-HLH_glcm_ClusterProminence",0.522449188
"FLAIR_wavelet-HLH_glcm_ClusterTendency",0.522443769
"FLAIR_wavelet-HLH_glcm_Contrast",0.477536812
"FLAIR_wavelet-HLH_glcm_Correlation",0.044908763
"FLAIR_wavelet-HLH_glcm_DifferenceAverage",0.477536812
"FLAIR_wavelet-HLH_glcm_DifferenceEntropy",0.982097675
"FLAIR_wavelet-HLH_glcm_DifferenceVariance",0.243925653
"FLAIR_wavelet-HLH_glcm_JointEnergy",0.256084056
"FLAIR_wavelet-HLH_glcm_JointEntropy",1.982071607
"FLAIR_wavelet-HLH_glcm_Imc1",-0.0179007
"FLAIR_wavelet-HLH_glcm_Imc2",0.135406292
"FLAIR_wavelet-HLH_glcm_Idm",0.761231594
"FLAIR_wavelet-HLH_glcm_Idmn",0.904492638
"FLAIR_wavelet-HLH_glcm_Id",0.761231594
"FLAIR_wavelet-HLH_glcm_Idn",0.840821063
"FLAIR_wavelet-HLH_glcm_InverseVariance",0.477536812
"FLAIR_wavelet-HLH_glcm_MaximumProbability",0.280138904
"FLAIR_wavelet-HLH_glcm_SumEntropy",1.504534795
"FLAIR_wavelet-HLH_gldm_DependenceEntropy",4.823585688
"FLAIR_wavelet-HLH_gldm_DependenceNonUniformity",1635.463681
"FLAIR_wavelet-HLH_gldm_DependenceNonUniformityNormalized",0.086587446
"FLAIR_wavelet-HLH_gldm_DependenceVariance",12.08614344
"FLAIR_wavelet-HLH_gldm_GrayLevelNonUniformity",9444.579839
"FLAIR_wavelet-HLH_gldm_LargeDependenceEmphasis",188.9361499
"FLAIR_wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis",470.3020966
"FLAIR_wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis",118.5946633
"FLAIR_wavelet-HLH_glrlm_GrayLevelNonUniformity",4977.121077
"FLAIR_wavelet-HLH_glrlm_LongRunEmphasis",5.731468767
"FLAIR_wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis",14.24842175
"FLAIR_wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis",3.602230521
"FLAIR_wavelet-HLH_glrlm_RunEntropy",2.897799921
"FLAIR_wavelet-HLH_glrlm_RunLengthNonUniformity",3629.501064
"FLAIR_wavelet-HLH_glrlm_RunLengthNonUniformityNormalized",0.356889942
"FLAIR_wavelet-HLH_glrlm_RunPercentage",0.526980908
"FLAIR_wavelet-HLH_glrlm_RunVariance",1.808420872
"FLAIR_wavelet-HLH_glrlm_ShortRunEmphasis",0.595308416
"FLAIR_wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis",1.481533111
"FLAIR_wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis",0.373752242
"FLAIR_wavelet-HLH_ngtdm_Busyness",4611.959943
"FLAIR_wavelet-HLH_ngtdm_Coarseness",0.000222047
"FLAIR_wavelet-HLH_ngtdm_Complexity",0.476868557
"FLAIR_wavelet-HLH_ngtdm_Contrast",0.119207674
"FLAIR_wavelet-HLH_ngtdm_Strength",0.000222051
"FLAIR_wavelet-HHL_firstorder_10Percentile",-0.092872571
"FLAIR_wavelet-HHL_firstorder_90Percentile",0.096091757
"FLAIR_wavelet-HHL_firstorder_Energy",141.995851
"FLAIR_wavelet-HHL_firstorder_InterquartileRange",0.08715977
"FLAIR_wavelet-HHL_firstorder_Kurtosis",6.793516383
"FLAIR_wavelet-HHL_firstorder_Maximum",0.490780892
"FLAIR_wavelet-HHL_firstorder_MeanAbsoluteDeviation",0.06134252
"FLAIR_wavelet-HHL_firstorder_Median",-0.000417413
"FLAIR_wavelet-HHL_firstorder_Minimum",-0.644322134
"FLAIR_wavelet-HHL_firstorder_Range",1.135103026
"FLAIR_wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation",0.037164563
"FLAIR_wavelet-HHL_firstorder_RootMeanSquared",0.086705139
"FLAIR_wavelet-HHL_firstorder_Skewness",0.060163015
"FLAIR_wavelet-HHL_firstorder_TotalEnergy",141.995851
"FLAIR_wavelet-HHL_firstorder_Variance",0.007517584
"FLAIR_wavelet-HHL_glcm_Autocorrelation",2.257330753
"FLAIR_wavelet-HHL_glcm_ClusterProminence",0.526505343
"FLAIR_wavelet-HHL_glcm_ClusterTendency",0.526502863
"FLAIR_wavelet-HHL_glcm_Contrast",0.473480271
"FLAIR_wavelet-HHL_glcm_Correlation",0.053023419
"FLAIR_wavelet-HHL_glcm_DifferenceAverage",0.473480271
"FLAIR_wavelet-HHL_glcm_DifferenceEntropy",0.946059335
"FLAIR_wavelet-HHL_glcm_DifferenceVariance",0.234207927
"FLAIR_wavelet-HHL_glcm_JointEnergy",0.265800506
"FLAIR_wavelet-HHL_glcm_JointEntropy",1.946035308
"FLAIR_wavelet-HHL_glcm_Imc1",-0.053941025
"FLAIR_wavelet-HHL_glcm_Imc2",0.121307682
"FLAIR_wavelet-HHL_glcm_Idm",0.763259865
"FLAIR_wavelet-HHL_glcm_Idmn",0.905303946
"FLAIR_wavelet-HHL_glcm_Id",0.763259865
"FLAIR_wavelet-HHL_glcm_Idn",0.842173243
"FLAIR_wavelet-HHL_glcm_InverseVariance",0.473480271
"FLAIR_wavelet-HHL_glcm_MaximumProbability",0.279378997
"FLAIR_wavelet-HHL_glcm_SumEntropy",1.472555037
"FLAIR_wavelet-HHL_gldm_DependenceNonUniformity",1659.97554
"FLAIR_wavelet-HHL_gldm_DependenceNonUniformityNormalized",0.087885194
"FLAIR_wavelet-HHL_gldm_GrayLevelNonUniformity",9444.275413
"FLAIR_wavelet-HHL_gldm_LargeDependenceEmphasis",192.2026684
"FLAIR_wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis",478.2063215
"FLAIR_wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis",120.7017551
"FLAIR_wavelet-HHL_glrlm_GrayLevelNonUniformity",4940.930498
"FLAIR_wavelet-HHL_glrlm_LongRunEmphasis",10.3770976
"FLAIR_wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis",25.7818019
"FLAIR_wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis",6.525921523
"FLAIR_wavelet-HHL_glrlm_RunLengthNonUniformity",3842.620003
"FLAIR_wavelet-HHL_glrlm_RunPercentage",0.523173036
"FLAIR_wavelet-HHL_glrlm_RunVariance",4.03749168
"FLAIR_wavelet-HHL_ngtdm_Busyness",4546.880188
"FLAIR_wavelet-HHL_ngtdm_Coarseness",0.000223553
"FLAIR_wavelet-HHL_ngtdm_Complexity",0.473657059
"FLAIR_wavelet-HHL_ngtdm_Contrast",0.118410624
"FLAIR_wavelet-HHL_ngtdm_Strength",0.000223553
"FLAIR_wavelet-HHH_firstorder_10Percentile",-0.003739732
"FLAIR_wavelet-HHH_firstorder_90Percentile",0.003726857
"FLAIR_wavelet-HHH_firstorder_Energy",0.439007328
"FLAIR_wavelet-HHH_firstorder_InterquartileRange",0.00364384
"FLAIR_wavelet-HHH_firstorder_Kurtosis",20.47759861
"FLAIR_wavelet-HHH_firstorder_Maximum",0.055078549
"FLAIR_wavelet-HHH_firstorder_MeanAbsoluteDeviation",0.002860953
"FLAIR_wavelet-HHH_firstorder_Median",-4.45e-06
"FLAIR_wavelet-HHH_firstorder_Minimum",-0.061186924
"FLAIR_wavelet-HHH_firstorder_Range",0.116265473
"FLAIR_wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation",0.001528021
"FLAIR_wavelet-HHH_firstorder_RootMeanSquared",0.004821064
"FLAIR_wavelet-HHH_firstorder_TotalEnergy",0.439007328
"FLAIR_wavelet-HHH_firstorder_Variance",2.32e-05
"FLAIR_wavelet-HHH_glcm_Autocorrelation",2.243209687
"FLAIR_wavelet-HHH_glcm_JointAverage",1.499018982
"FLAIR_wavelet-HHH_glcm_ClusterProminence",0.492301581
"FLAIR_wavelet-HHH_glcm_ClusterShade",0.000995291
"FLAIR_wavelet-HHH_glcm_ClusterTendency",0.492301274
"FLAIR_wavelet-HHH_glcm_Contrast",0.507694518
"FLAIR_wavelet-HHH_glcm_Correlation",-0.015393142
"FLAIR_wavelet-HHH_glcm_DifferenceAverage",0.507694518
"FLAIR_wavelet-HHH_glcm_DifferenceEntropy",0.980019547
"FLAIR_wavelet-HHH_glcm_DifferenceVariance",0.243140083
"FLAIR_wavelet-HHH_glcm_JointEnergy",0.256862021
"FLAIR_wavelet-HHH_glcm_JointEntropy",1.980013443
"FLAIR_wavelet-HHH_glcm_Imc1",-0.019980543
"FLAIR_wavelet-HHH_glcm_Imc2",0.176343819
"FLAIR_wavelet-HHH_glcm_Idm",0.746152741
"FLAIR_wavelet-HHH_glcm_Idmn",0.898461096
"FLAIR_wavelet-HHH_glcm_Id",0.746152741
"FLAIR_wavelet-HHH_glcm_Idn",0.830768494
"FLAIR_wavelet-HHH_glcm_InverseVariance",0.507694518
"FLAIR_wavelet-HHH_glcm_MaximumProbability",0.287636635
"FLAIR_wavelet-HHH_glcm_SumEntropy",1.472318925
"FLAIR_wavelet-HHH_gldm_DependenceEntropy",4.390592937
"FLAIR_wavelet-HHH_gldm_DependenceNonUniformity",2247.858958
"FLAIR_wavelet-HHH_gldm_DependenceNonUniformityNormalized",0.119009898
"FLAIR_wavelet-HHH_gldm_GrayLevelNonUniformity",9444.023825
"FLAIR_wavelet-HHH_gldm_LargeDependenceEmphasis",165.6537484
"FLAIR_wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis",413.0617853
"FLAIR_wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis",103.8017392
"FLAIR_wavelet-HHH_glrlm_GrayLevelNonUniformity",5239.506175
"FLAIR_wavelet-HHH_glrlm_LongRunEmphasis",4.959335794
"FLAIR_wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis",12.3807098
"FLAIR_wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis",3.103992292
"FLAIR_wavelet-HHH_glrlm_RunLengthNonUniformity",4088.501568
"FLAIR_wavelet-HHH_glrlm_RunVariance",1.537044373
"FLAIR_wavelet-HHH_ngtdm_Busyness",4831.939519
"FLAIR_wavelet-HHH_ngtdm_Coarseness",0.000207947
"FLAIR_wavelet-HHH_ngtdm_Complexity",0.509203268
"FLAIR_wavelet-HHH_ngtdm_Contrast",0.127300823
"FLAIR_wavelet-HHH_ngtdm_Strength",0.000207947
"FLAIR_wavelet-LLL_firstorder_10Percentile",3.10659665
"FLAIR_wavelet-LLL_firstorder_90Percentile",6.359712584
"FLAIR_wavelet-LLL_firstorder_Energy",485439.202
"FLAIR_wavelet-LLL_firstorder_Entropy",0.028277742
"FLAIR_wavelet-LLL_firstorder_InterquartileRange",1.454456789
"FLAIR_wavelet-LLL_firstorder_Kurtosis",4.272331814
"FLAIR_wavelet-LLL_firstorder_Maximum",9.25089611
"FLAIR_wavelet-LLL_firstorder_MeanAbsoluteDeviation",0.995950157
"FLAIR_wavelet-LLL_firstorder_Mean",4.891888862
"FLAIR_wavelet-LLL_firstorder_Median",5.074872525
"FLAIR_wavelet-LLL_firstorder_Range",10.98920417
"FLAIR_wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation",0.627057596
"FLAIR_wavelet-LLL_firstorder_RootMeanSquared",5.069608655
"FLAIR_wavelet-LLL_firstorder_Skewness",-0.750725698
"FLAIR_wavelet-LLL_firstorder_TotalEnergy",485439.202
"FLAIR_wavelet-LLL_firstorder_Uniformity",0.994298431
"FLAIR_wavelet-LLL_firstorder_Variance",1.770355272
"FLAIR_wavelet-LLL_glcm_ClusterProminence",0.005565696
"FLAIR_wavelet-LLL_glcm_ClusterShade",-0.003756968
"FLAIR_wavelet-LLL_glcm_ClusterTendency",0.002860224
"FLAIR_wavelet-LLL_glcm_Contrast",0.001953222
"FLAIR_wavelet-LLL_glcm_DifferenceAverage",0.001953222
"FLAIR_wavelet-LLL_glcm_DifferenceEntropy",0.020201538
"FLAIR_wavelet-LLL_glcm_DifferenceVariance",0.001948936
"FLAIR_wavelet-LLL_glcm_JointEnergy",0.995644341
"FLAIR_wavelet-LLL_glcm_JointEntropy",0.025045302
"FLAIR_wavelet-LLL_glcm_Imc2",0.044962146
"FLAIR_wavelet-LLL_glcm_Idm",0.999023389
"FLAIR_wavelet-LLL_glcm_Idmn",0.999609356
"FLAIR_wavelet-LLL_glcm_Id",0.999023389
"FLAIR_wavelet-LLL_glcm_Idn",0.999348926
"FLAIR_wavelet-LLL_glcm_InverseVariance",0.001953222
"FLAIR_wavelet-LLL_glcm_MaximumProbability",0.997818433
"FLAIR_wavelet-LLL_glcm_SumEntropy",0.02309208
"FLAIR_wavelet-LLL_glcm_SumSquares",0.001203361
"FLAIR_wavelet-LLL_gldm_DependenceEntropy",2.151475453
"FLAIR_wavelet-LLL_gldm_DependenceNonUniformity",8987.500953
"FLAIR_wavelet-LLL_gldm_DependenceNonUniformityNormalized",0.475831266
"FLAIR_wavelet-LLL_gldm_GrayLevelNonUniformity",18780.30877
"FLAIR_wavelet-LLL_gldm_GrayLevelVariance",0.002850784
"FLAIR_wavelet-LLL_glrlm_GrayLevelNonUniformity",1713.252774
"FLAIR_wavelet-LLL_glrlm_LongRunEmphasis",224.0005248
"FLAIR_wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis",895.8527132
"FLAIR_wavelet-LLL_glrlm_RunVariance",59.68043713
"FLAIR_wavelet-LLL_glszm_SizeZoneNonUniformity",4.111111111
"FLAIR_wavelet-LLL_glszm_ZoneVariance",18605562.11
"FLAIR_wavelet-LLL_ngtdm_Busyness",6.352180766
"FLAIR_wavelet-LLL_ngtdm_Complexity",0.002678924
"FLAIR_wavelet-LLL_ngtdm_Contrast",1.03e-05
"T1C_original_shape_Elongation",0.972052098
"T1C_original_shape_Flatness",0.75298832
"T1C_original_shape_LeastAxisLength",25.49296719
"T1C_original_shape_MajorAxisLength",33.85572725
"T1C_original_shape_Maximum2DDiameterColumn",42.72001873
"T1C_original_shape_Maximum2DDiameterRow",39.39543121
"T1C_original_shape_Maximum2DDiameterSlice",40.02499219
"T1C_original_shape_Maximum3DDiameter",43.92038251
"T1C_original_shape_MeshVolume",18836.125
"T1C_original_shape_MinorAxisLength",32.90953069
"T1C_original_shape_SurfaceArea",5386.077643
"T1C_original_shape_VoxelVolume",18888
"T1C_original_firstorder_10Percentile",1.226417037
"T1C_original_firstorder_90Percentile",1.644088312
"T1C_original_firstorder_Energy",39189.7395
"T1C_original_firstorder_Entropy",0.016068651
"T1C_original_firstorder_InterquartileRange",0.184335367
"T1C_original_firstorder_Kurtosis",9.95834127
"T1C_original_firstorder_Maximum",2.932102522
"T1C_original_firstorder_MeanAbsoluteDeviation",0.161594101
"T1C_original_firstorder_Mean",1.416230387
"T1C_original_firstorder_Median",1.415419122
"T1C_original_firstorder_Minimum",-0.430267907
"T1C_original_firstorder_Range",3.362370429
"T1C_original_firstorder_RobustMeanAbsoluteDeviation",0.079974239
"T1C_original_firstorder_RootMeanSquared",1.440433461
"T1C_original_firstorder_Skewness",-0.54959307
"T1C_original_firstorder_TotalEnergy",39189.7395
"T1C_original_firstorder_Uniformity",0.99703955
"T1C_original_firstorder_Variance",0.069140045
"T1C_original_glcm_ClusterProminence",0.002908747
"T1C_original_glcm_ClusterShade",-0.001966488
"T1C_original_glcm_ClusterTendency",0.001497411
"T1C_original_glcm_Contrast",0.001025214
"T1C_original_glcm_DifferenceAverage",0.001025214
"T1C_original_glcm_DifferenceEntropy",0.011553421
"T1C_original_glcm_DifferenceVariance",0.001024021
"T1C_original_glcm_JointEnergy",0.997714667
"T1C_original_glcm_JointEntropy",0.014097726
"T1C_original_glcm_Imc1",-0.113198238
"T1C_original_glcm_Imc2",0.028917837
"T1C_original_glcm_Idm",0.999487393
"T1C_original_glcm_Idmn",0.999794957
"T1C_original_glcm_Id",0.999487393
